"region";"år";"statistikkvariabel";"06913: Befolkning og endringer, etter region, år og statistikkvariabel"
"K_5603 Hammerfest - Hámmerfeasta";"2014";"Døde";89
"K_5603 Hammerfest - Hámmerfeasta";"2015";"Befolkning 1. januar";11466
"K_5603 Hammerfest - Hámmerfeasta";"2015";"Levendefødte";152
"K_5603 Hammerfest - Hámmerfeasta";"2015";"Døde";97
"K_5603 Hammerfest - Hámmerfeasta";"2016";"Befolkning 1. januar";11490
"K_5603 Hammerfest - Hámmerfeasta";"2016";"Levendefødte";139
"K_5603 Hammerfest - Hámmerfeasta";"2016";"Døde";91
"K_5603 Hammerfest - Hámmerfeasta";"2017";"Befolkning 1. januar";11554
"K_5603 Hammerfest - Hámmerfeasta";"2017";"Levendefødte";133
"K_5603 Hammerfest - Hámmerfeasta";"2017";"Døde";94
"K_5603 Hammerfest - Hámmerfeasta";"2018";"Befolkning 1. januar";11560
"K_5603 Hammerfest - Hámmerfeasta";"2018";"Levendefødte";143
"K_5603 Hammerfest - Hámmerfeasta";"2018";"Døde";87
"K_5603 Hammerfest - Hámmerfeasta";"2019";"Befolkning 1. januar";11524
"K_5603 Hammerfest - Hámmerfeasta";"2019";"Levendefødte";120
"K_5603 Hammerfest - Hámmerfeasta";"2019";"Døde";93
"K_5603 Hammerfest - Hámmerfeasta";"2020";"Befolkning 1. januar";11448
"K_5603 Hammerfest - Hámmerfeasta";"2020";"Levendefødte";102
"K_5603 Hammerfest - Hámmerfeasta";"2020";"Døde";76
"K_5603 Hammerfest - Hámmerfeasta";"2021";"Befolkning 1. januar";11331
"K_5603 Hammerfest - Hámmerfeasta";"2021";"Levendefødte";103
"K_5603 Hammerfest - Hámmerfeasta";"2021";"Døde";119
"K_5603 Hammerfest - Hámmerfeasta";"2022";"Befolkning 1. januar";11274
"K_5603 Hammerfest - Hámmerfeasta";"2022";"Levendefødte";103
"K_5603 Hammerfest - Hámmerfeasta";"2022";"Døde";110
"K_5603 Hammerfest - Hámmerfeasta";"2023";"Befolkning 1. januar";11310
"K_5603 Hammerfest - Hámmerfeasta";"2023";"Levendefødte";97
"K_5603 Hammerfest - Hámmerfeasta";"2023";"Døde";88
"K_5603 Hammerfest - Hámmerfeasta";"2024";"Befolkning 1. januar";11338
"K_5603 Hammerfest - Hámmerfeasta";"2024";"Levendefødte";..
"K_5603 Hammerfest - Hámmerfeasta";"2024";"Døde";..
"K_5605 Sør-Varanger";"1951";"Befolkning 1. januar";8921
"K_5605 Sør-Varanger";"1951";"Levendefødte";198
"K_5605 Sør-Varanger";"1951";"Døde";59
"K_5605 Sør-Varanger";"1952";"Befolkning 1. januar";9035
"K_5605 Sør-Varanger";"1952";"Levendefødte";217
"K_5605 Sør-Varanger";"1952";"Døde";63
"K_5605 Sør-Varanger";"1953";"Befolkning 1. januar";9132
"K_5605 Sør-Varanger";"1953";"Levendefødte";205
"K_5605 Sør-Varanger";"1953";"Døde";56
"K_5605 Sør-Varanger";"1954";"Befolkning 1. januar";9261
"K_5605 Sør-Varanger";"1954";"Levendefødte";210
"K_5605 Sør-Varanger";"1954";"Døde";70
"K_5605 Sør-Varanger";"1955";"Befolkning 1. januar";9312
"K_5605 Sør-Varanger";"1955";"Levendefødte";217
"K_5605 Sør-Varanger";"1955";"Døde";63
"K_5605 Sør-Varanger";"1956";"Befolkning 1. januar";9466
"K_5605 Sør-Varanger";"1956";"Levendefødte";208
"K_5605 Sør-Varanger";"1956";"Døde";53
"K_5605 Sør-Varanger";"1957";"Befolkning 1. januar";9566
"K_5605 Sør-Varanger";"1957";"Levendefødte";210
"K_5605 Sør-Varanger";"1957";"Døde";79
"K_5605 Sør-Varanger";"1958";"Befolkning 1. januar";9744
"K_5605 Sør-Varanger";"1958";"Levendefødte";215
"K_5605 Sør-Varanger";"1958";"Døde";79
"K_5605 Sør-Varanger";"1959";"Befolkning 1. januar";9954
"K_5605 Sør-Varanger";"1959";"Levendefødte";168
"K_5605 Sør-Varanger";"1959";"Døde";73
"K_5605 Sør-Varanger";"1960";"Befolkning 1. januar";9977
"K_5605 Sør-Varanger";"1960";"Levendefødte";211
"K_5605 Sør-Varanger";"1960";"Døde";65
"K_5605 Sør-Varanger";"1961";"Befolkning 1. januar";10186
"K_5605 Sør-Varanger";"1961";"Levendefødte";194
"K_5605 Sør-Varanger";"1961";"Døde";85
"K_5605 Sør-Varanger";"1962";"Befolkning 1. januar";10280
"K_5605 Sør-Varanger";"1962";"Levendefødte";214
"K_5605 Sør-Varanger";"1962";"Døde";75
"K_5605 Sør-Varanger";"1963";"Befolkning 1. januar";10385
"K_5605 Sør-Varanger";"1963";"Levendefødte";267
"K_5605 Sør-Varanger";"1963";"Døde";71
"K_5605 Sør-Varanger";"1964";"Befolkning 1. januar";10511
"K_5605 Sør-Varanger";"1964";"Levendefødte";236
"K_5605 Sør-Varanger";"1964";"Døde";77
"K_5605 Sør-Varanger";"1965";"Befolkning 1. januar";10513
"K_5605 Sør-Varanger";"1965";"Levendefødte";215
"K_5605 Sør-Varanger";"1965";"Døde";73
"K_5605 Sør-Varanger";"1966";"Befolkning 1. januar";10491
"K_5605 Sør-Varanger";"1966";"Levendefødte";279
"K_5605 Sør-Varanger";"1966";"Døde";91
"K_5605 Sør-Varanger";"1967";"Befolkning 1. januar";10445
"K_5605 Sør-Varanger";"1967";"Levendefødte";221
"K_5605 Sør-Varanger";"1967";"Døde";78
"K_5605 Sør-Varanger";"1968";"Befolkning 1. januar";10522
"K_5605 Sør-Varanger";"1968";"Levendefødte";217
"K_5605 Sør-Varanger";"1968";"Døde";96
"K_5605 Sør-Varanger";"1969";"Befolkning 1. januar";10590
"K_5605 Sør-Varanger";"1969";"Levendefødte";214
"K_5605 Sør-Varanger";"1969";"Døde";84
"K_5605 Sør-Varanger";"1970";"Befolkning 1. januar";10567
"K_5605 Sør-Varanger";"1970";"Levendefødte";209
"K_5605 Sør-Varanger";"1970";"Døde";97
"K_5605 Sør-Varanger";"1971";"Befolkning 1. januar";10482
"K_5605 Sør-Varanger";"1971";"Levendefødte";224
"K_5605 Sør-Varanger";"1971";"Døde";80
"K_5605 Sør-Varanger";"1972";"Befolkning 1. januar";10640
"K_5605 Sør-Varanger";"1972";"Levendefødte";191
"K_5605 Sør-Varanger";"1972";"Døde";95
"K_5605 Sør-Varanger";"1973";"Befolkning 1. januar";10648
"K_5605 Sør-Varanger";"1973";"Levendefødte";179
"K_5605 Sør-Varanger";"1973";"Døde";92
"K_5605 Sør-Varanger";"1974";"Befolkning 1. januar";10787
"K_5605 Sør-Varanger";"1974";"Levendefødte";177
"K_5605 Sør-Varanger";"1974";"Døde";75
"K_5605 Sør-Varanger";"1975";"Befolkning 1. januar";10860
"K_5605 Sør-Varanger";"1975";"Levendefødte";167
"K_5605 Sør-Varanger";"1975";"Døde";82
"K_5605 Sør-Varanger";"1976";"Befolkning 1. januar";10891
"K_5605 Sør-Varanger";"1976";"Levendefødte";176
"K_5605 Sør-Varanger";"1976";"Døde";84
"K_5605 Sør-Varanger";"1977";"Befolkning 1. januar";10919
"K_5605 Sør-Varanger";"1977";"Levendefødte";146
"K_5605 Sør-Varanger";"1977";"Døde";100
"K_5605 Sør-Varanger";"1978";"Befolkning 1. januar";10766
"K_5605 Sør-Varanger";"1978";"Levendefødte";127
"K_5605 Sør-Varanger";"1978";"Døde";90
"K_5605 Sør-Varanger";"1979";"Befolkning 1. januar";10541
"K_5605 Sør-Varanger";"1979";"Levendefødte";130
"K_5605 Sør-Varanger";"1979";"Døde";92
"K_5605 Sør-Varanger";"1980";"Befolkning 1. januar";10529
"K_5605 Sør-Varanger";"1980";"Levendefødte";143
"K_5605 Sør-Varanger";"1980";"Døde";100
"K_5605 Sør-Varanger";"1981";"Befolkning 1. januar";10447
"K_5605 Sør-Varanger";"1981";"Levendefødte";139
"K_5605 Sør-Varanger";"1981";"Døde";91
"K_5605 Sør-Varanger";"1982";"Befolkning 1. januar";10276
"K_5605 Sør-Varanger";"1982";"Levendefødte";134
"K_5605 Sør-Varanger";"1982";"Døde";92
"K_5605 Sør-Varanger";"1983";"Befolkning 1. januar";10184
"K_5605 Sør-Varanger";"1983";"Levendefødte";125
"K_5605 Sør-Varanger";"1983";"Døde";85
"K_5605 Sør-Varanger";"1984";"Befolkning 1. januar";10105
"K_5605 Sør-Varanger";"1984";"Levendefødte";98
"K_5605 Sør-Varanger";"1984";"Døde";105
"K_5605 Sør-Varanger";"1985";"Befolkning 1. januar";10073
"K_5605 Sør-Varanger";"1985";"Levendefødte";155
"K_5605 Sør-Varanger";"1985";"Døde";117
"K_5605 Sør-Varanger";"1986";"Befolkning 1. januar";9853
"K_5605 Sør-Varanger";"1986";"Levendefødte";134
"K_5605 Sør-Varanger";"1986";"Døde";103
"K_5605 Sør-Varanger";"1987";"Befolkning 1. januar";9745
"K_5605 Sør-Varanger";"1987";"Levendefødte";126
"K_5605 Sør-Varanger";"1987";"Døde";106
"K_5605 Sør-Varanger";"1988";"Befolkning 1. januar";9564
"K_5605 Sør-Varanger";"1988";"Levendefødte";131
"K_5605 Sør-Varanger";"1988";"Døde";79
"K_5605 Sør-Varanger";"1989";"Befolkning 1. januar";9579
"K_5605 Sør-Varanger";"1989";"Levendefødte";142
"K_5605 Sør-Varanger";"1989";"Døde";93
"K_5605 Sør-Varanger";"1990";"Befolkning 1. januar";9641
"K_5605 Sør-Varanger";"1990";"Levendefødte";150
"K_5605 Sør-Varanger";"1990";"Døde";96
"K_5605 Sør-Varanger";"1991";"Befolkning 1. januar";9693
"K_5605 Sør-Varanger";"1991";"Levendefødte";190
"K_5605 Sør-Varanger";"1991";"Døde";117
"K_5605 Sør-Varanger";"1992";"Befolkning 1. januar";9758
"K_5605 Sør-Varanger";"1992";"Levendefødte";150
"K_5605 Sør-Varanger";"1992";"Døde";103
"K_5605 Sør-Varanger";"1993";"Befolkning 1. januar";9819
"K_5605 Sør-Varanger";"1993";"Levendefødte";178
"K_5605 Sør-Varanger";"1993";"Døde";99
"K_5605 Sør-Varanger";"1994";"Befolkning 1. januar";9930
"K_5605 Sør-Varanger";"1994";"Levendefødte";153
"K_5605 Sør-Varanger";"1994";"Døde";94
"K_5605 Sør-Varanger";"1995";"Befolkning 1. januar";9913
"K_5605 Sør-Varanger";"1995";"Levendefødte";171
"K_5605 Sør-Varanger";"1995";"Døde";97
"K_5605 Sør-Varanger";"1996";"Befolkning 1. januar";10010
"K_5605 Sør-Varanger";"1996";"Levendefødte";159
"K_5605 Sør-Varanger";"1996";"Døde";96
"K_5605 Sør-Varanger";"1997";"Befolkning 1. januar";9843
"K_5605 Sør-Varanger";"1997";"Levendefødte";172
"K_5605 Sør-Varanger";"1997";"Døde";112
"K_5605 Sør-Varanger";"1998";"Befolkning 1. januar";9790
"K_5605 Sør-Varanger";"1998";"Levendefødte";146
"K_5605 Sør-Varanger";"1998";"Døde";85
"K_5605 Sør-Varanger";"1999";"Befolkning 1. januar";9646
"K_5605 Sør-Varanger";"1999";"Levendefødte";146
"K_5605 Sør-Varanger";"1999";"Døde";111
"K_5605 Sør-Varanger";"2000";"Befolkning 1. januar";9532
"K_5605 Sør-Varanger";"2000";"Levendefødte";132
"K_5605 Sør-Varanger";"2000";"Døde";95
"K_5605 Sør-Varanger";"2001";"Befolkning 1. januar";9498
"K_5605 Sør-Varanger";"2001";"Levendefødte";134
"K_5605 Sør-Varanger";"2001";"Døde";98
"K_5605 Sør-Varanger";"2002";"Befolkning 1. januar";9608
"K_5605 Sør-Varanger";"2002";"Levendefødte";116
"K_5605 Sør-Varanger";"2002";"Døde";95
"K_5605 Sør-Varanger";"2003";"Befolkning 1. januar";9547
"K_5605 Sør-Varanger";"2003";"Levendefødte";111
"K_5605 Sør-Varanger";"2003";"Døde";112
"K_5605 Sør-Varanger";"2004";"Befolkning 1. januar";9500
"K_5605 Sør-Varanger";"2004";"Levendefødte";101
"K_5605 Sør-Varanger";"2004";"Døde";88
"K_5605 Sør-Varanger";"2005";"Befolkning 1. januar";9463
"K_5605 Sør-Varanger";"2005";"Levendefødte";123
"K_5605 Sør-Varanger";"2005";"Døde";88
"K_5605 Sør-Varanger";"2006";"Befolkning 1. januar";9464
"K_5605 Sør-Varanger";"2006";"Levendefødte";101
"K_5605 Sør-Varanger";"2006";"Døde";94
"K_5605 Sør-Varanger";"2007";"Befolkning 1. januar";9490
"K_5605 Sør-Varanger";"2007";"Levendefødte";111
"K_5605 Sør-Varanger";"2007";"Døde";89
"K_5605 Sør-Varanger";"2008";"Befolkning 1. januar";9518
"K_5605 Sør-Varanger";"2008";"Levendefødte";126
"K_5605 Sør-Varanger";"2008";"Døde";65
"K_5605 Sør-Varanger";"2009";"Befolkning 1. januar";9623
"K_5605 Sør-Varanger";"2009";"Levendefødte";114
"K_5605 Sør-Varanger";"2009";"Døde";71
"K_5605 Sør-Varanger";"2010";"Befolkning 1. januar";9738
"K_5605 Sør-Varanger";"2010";"Levendefødte";112
"K_5605 Sør-Varanger";"2010";"Døde";104
"K_5605 Sør-Varanger";"2011";"Befolkning 1. januar";9826
"K_5605 Sør-Varanger";"2011";"Levendefødte";95
"K_5605 Sør-Varanger";"2011";"Døde";94
"K_5605 Sør-Varanger";"2012";"Befolkning 1. januar";9860
"K_5605 Sør-Varanger";"2012";"Levendefødte";109
"K_5605 Sør-Varanger";"2012";"Døde";74
"K_5605 Sør-Varanger";"2013";"Befolkning 1. januar";9968
"K_5605 Sør-Varanger";"2013";"Levendefødte";92
"K_5605 Sør-Varanger";"2013";"Døde";67
"K_5605 Sør-Varanger";"2014";"Befolkning 1. januar";10090
"K_5605 Sør-Varanger";"2014";"Levendefødte";107
"K_5605 Sør-Varanger";"2014";"Døde";93
"K_5605 Sør-Varanger";"2015";"Befolkning 1. januar";10221
"K_5605 Sør-Varanger";"2015";"Levendefødte";83
"K_5605 Sør-Varanger";"2015";"Døde";97
"K_5605 Sør-Varanger";"2016";"Befolkning 1. januar";10227
"K_5605 Sør-Varanger";"2016";"Levendefødte";91
"K_5605 Sør-Varanger";"2016";"Døde";85
"K_5605 Sør-Varanger";"2017";"Befolkning 1. januar";10199
"K_5605 Sør-Varanger";"2017";"Levendefødte";95
"K_5605 Sør-Varanger";"2017";"Døde";99
"K_5605 Sør-Varanger";"2018";"Befolkning 1. januar";10171
"K_5605 Sør-Varanger";"2018";"Levendefødte";101
"K_5605 Sør-Varanger";"2018";"Døde";83
"K_5605 Sør-Varanger";"2019";"Befolkning 1. januar";10156
"K_5605 Sør-Varanger";"2019";"Levendefødte";99
"K_5605 Sør-Varanger";"2019";"Døde";91
"K_5605 Sør-Varanger";"2020";"Befolkning 1. januar";10158
"K_5605 Sør-Varanger";"2020";"Levendefødte";92
"K_5605 Sør-Varanger";"2020";"Døde";74
"K_5605 Sør-Varanger";"2021";"Befolkning 1. januar";10103
"K_5605 Sør-Varanger";"2021";"Levendefødte";102
"K_5605 Sør-Varanger";"2021";"Døde";94
"K_5605 Sør-Varanger";"2022";"Befolkning 1. januar";9925
"K_5605 Sør-Varanger";"2022";"Levendefødte";73
"K_5605 Sør-Varanger";"2022";"Døde";83
"K_5605 Sør-Varanger";"2023";"Befolkning 1. januar";9850
"K_5605 Sør-Varanger";"2023";"Levendefødte";88
"K_5605 Sør-Varanger";"2023";"Døde";86
"K_5605 Sør-Varanger";"2024";"Befolkning 1. januar";10063
"K_5605 Sør-Varanger";"2024";"Levendefødte";..
"K_5605 Sør-Varanger";"2024";"Døde";..
"K_5607 Vadsø";"1951";"Befolkning 1. januar";4427
"K_5607 Vadsø";"1951";"Levendefødte";108
"K_5607 Vadsø";"1951";"Døde";34
"K_5607 Vadsø";"1952";"Befolkning 1. januar";4425
"K_5607 Vadsø";"1952";"Levendefødte";92
"K_5607 Vadsø";"1952";"Døde";45
"K_5607 Vadsø";"1953";"Befolkning 1. januar";4388
"K_5607 Vadsø";"1953";"Levendefødte";114
"K_5607 Vadsø";"1953";"Døde";33
"K_5607 Vadsø";"1954";"Befolkning 1. januar";4451
"K_5607 Vadsø";"1954";"Levendefødte";107
"K_5607 Vadsø";"1954";"Døde";33
"K_5607 Vadsø";"1955";"Befolkning 1. januar";4511
"K_5607 Vadsø";"1955";"Levendefødte";104
"K_5607 Vadsø";"1955";"Døde";28
"K_5607 Vadsø";"1956";"Befolkning 1. januar";4463
"K_5607 Vadsø";"1956";"Levendefødte";89
"K_5607 Vadsø";"1956";"Døde";25
"K_5607 Vadsø";"1957";"Befolkning 1. januar";4523
"K_5607 Vadsø";"1957";"Levendefødte";82
"K_5607 Vadsø";"1957";"Døde";35
"K_5607 Vadsø";"1958";"Befolkning 1. januar";4558
"K_5607 Vadsø";"1958";"Levendefødte";96
"K_5607 Vadsø";"1958";"Døde";40
"K_5607 Vadsø";"1959";"Befolkning 1. januar";4585
"K_5607 Vadsø";"1959";"Levendefødte";123
"K_5607 Vadsø";"1959";"Døde";35
"K_5607 Vadsø";"1960";"Befolkning 1. januar";4726
"K_5607 Vadsø";"1960";"Levendefødte";95
"K_5607 Vadsø";"1960";"Døde";38
"K_5607 Vadsø";"1961";"Befolkning 1. januar";4686
"K_5607 Vadsø";"1961";"Levendefødte";116
"K_5607 Vadsø";"1961";"Døde";42
"K_5607 Vadsø";"1962";"Befolkning 1. januar";4725
"K_5607 Vadsø";"1962";"Levendefødte";115
"K_5607 Vadsø";"1962";"Døde";42
"K_5607 Vadsø";"1963";"Befolkning 1. januar";4790
"K_5607 Vadsø";"1963";"Levendefødte";118
"K_5607 Vadsø";"1963";"Døde";38
"K_5607 Vadsø";"1964";"Befolkning 1. januar";4940
"K_5607 Vadsø";"1964";"Levendefødte";129
"K_5607 Vadsø";"1964";"Døde";35
"K_5607 Vadsø";"1965";"Befolkning 1. januar";5116
"K_5607 Vadsø";"1965";"Levendefødte";132
"K_5607 Vadsø";"1965";"Døde";41
"K_5607 Vadsø";"1966";"Befolkning 1. januar";5275
"K_5607 Vadsø";"1966";"Levendefødte";135
"K_5607 Vadsø";"1966";"Døde";49
"K_5607 Vadsø";"1967";"Befolkning 1. januar";5342
"K_5607 Vadsø";"1967";"Levendefødte";153
"K_5607 Vadsø";"1967";"Døde";40
"K_5607 Vadsø";"1968";"Befolkning 1. januar";5462
"K_5607 Vadsø";"1968";"Levendefødte";147
"K_5607 Vadsø";"1968";"Døde";42
"K_5607 Vadsø";"1969";"Befolkning 1. januar";5573
"K_5607 Vadsø";"1969";"Levendefødte";153
"K_5607 Vadsø";"1969";"Døde";53
"K_5607 Vadsø";"1970";"Befolkning 1. januar";5604
"K_5607 Vadsø";"1970";"Levendefødte";140
"K_5607 Vadsø";"1970";"Døde";46
"K_5607 Vadsø";"1971";"Befolkning 1. januar";5570
"K_5607 Vadsø";"1971";"Levendefødte";128
"K_5607 Vadsø";"1971";"Døde";40
"K_5607 Vadsø";"1972";"Befolkning 1. januar";5652
"K_5607 Vadsø";"1972";"Levendefødte";132
"K_5607 Vadsø";"1972";"Døde";42
"K_5607 Vadsø";"1973";"Befolkning 1. januar";5797
"K_5607 Vadsø";"1973";"Levendefødte";123
"K_5607 Vadsø";"1973";"Døde";41
"K_5607 Vadsø";"1974";"Befolkning 1. januar";5855
"K_5607 Vadsø";"1974";"Levendefødte";88
"K_5607 Vadsø";"1974";"Døde";47
"K_5607 Vadsø";"1975";"Befolkning 1. januar";5937
"K_5607 Vadsø";"1975";"Levendefødte";101
"K_5607 Vadsø";"1975";"Døde";49
"K_5607 Vadsø";"1976";"Befolkning 1. januar";6012
"K_5607 Vadsø";"1976";"Levendefødte";80
"K_5607 Vadsø";"1976";"Døde";37
"K_5607 Vadsø";"1977";"Befolkning 1. januar";6015
"K_5607 Vadsø";"1977";"Levendefødte";70
"K_5607 Vadsø";"1977";"Døde";51
"K_5607 Vadsø";"1978";"Befolkning 1. januar";5978
"K_5607 Vadsø";"1978";"Levendefødte";82
"K_5607 Vadsø";"1978";"Døde";39
"K_5607 Vadsø";"1979";"Befolkning 1. januar";6054
"K_5607 Vadsø";"1979";"Levendefødte";68
"K_5607 Vadsø";"1979";"Døde";34
"K_5607 Vadsø";"1980";"Befolkning 1. januar";6048
"K_5607 Vadsø";"1980";"Levendefødte";70
"K_5607 Vadsø";"1980";"Døde";49
"K_5607 Vadsø";"1981";"Befolkning 1. januar";6074
"K_5607 Vadsø";"1981";"Levendefødte";88
"K_5607 Vadsø";"1981";"Døde";42
"K_5607 Vadsø";"1982";"Befolkning 1. januar";6102
"K_5607 Vadsø";"1982";"Levendefødte";69
"K_5607 Vadsø";"1982";"Døde";44
"K_5607 Vadsø";"1983";"Befolkning 1. januar";5990
"K_5607 Vadsø";"1983";"Levendefødte";82
"K_5607 Vadsø";"1983";"Døde";42
"K_5607 Vadsø";"1984";"Befolkning 1. januar";6009
"K_5607 Vadsø";"1984";"Levendefødte";84
"K_5607 Vadsø";"1984";"Døde";52
"K_5607 Vadsø";"1985";"Befolkning 1. januar";5998
"K_5607 Vadsø";"1985";"Levendefødte";90
"K_5607 Vadsø";"1985";"Døde";41
"K_5607 Vadsø";"1986";"Befolkning 1. januar";5958
"K_5607 Vadsø";"1986";"Levendefødte";86
"K_5607 Vadsø";"1986";"Døde";45
"K_5607 Vadsø";"1987";"Befolkning 1. januar";5852
"K_5607 Vadsø";"1987";"Levendefødte";81
"K_5607 Vadsø";"1987";"Døde";46
"K_5607 Vadsø";"1988";"Befolkning 1. januar";5894
"K_5607 Vadsø";"1988";"Levendefødte";98
"K_5607 Vadsø";"1988";"Døde";52
"K_5607 Vadsø";"1989";"Befolkning 1. januar";5947
"K_5607 Vadsø";"1989";"Levendefødte";101
"K_5607 Vadsø";"1989";"Døde";48
"K_5607 Vadsø";"1990";"Befolkning 1. januar";5967
"K_5607 Vadsø";"1990";"Levendefødte";98
"K_5607 Vadsø";"1990";"Døde";57
"K_5607 Vadsø";"1991";"Befolkning 1. januar";6006
"K_5607 Vadsø";"1991";"Levendefødte";98
"K_5607 Vadsø";"1991";"Døde";45
"K_5607 Vadsø";"1992";"Befolkning 1. januar";6055
"K_5607 Vadsø";"1992";"Levendefødte";145
"K_5607 Vadsø";"1992";"Døde";44
"K_5607 Vadsø";"1993";"Befolkning 1. januar";6282
"K_5607 Vadsø";"1993";"Levendefødte";115
"K_5607 Vadsø";"1993";"Døde";63
"K_5607 Vadsø";"1994";"Befolkning 1. januar";6391
"K_5607 Vadsø";"1994";"Levendefødte";98
"K_5607 Vadsø";"1994";"Døde";51
"K_5607 Vadsø";"1995";"Befolkning 1. januar";6415
"K_5607 Vadsø";"1995";"Levendefødte";110
"K_5607 Vadsø";"1995";"Døde";59
"K_5607 Vadsø";"1996";"Befolkning 1. januar";6330
"K_5607 Vadsø";"1996";"Levendefødte";105
"K_5607 Vadsø";"1996";"Døde";59
"K_5607 Vadsø";"1997";"Befolkning 1. januar";6234
"K_5607 Vadsø";"1997";"Levendefødte";103
"K_5607 Vadsø";"1997";"Døde";42
"K_5607 Vadsø";"1998";"Befolkning 1. januar";6164
"K_5607 Vadsø";"1998";"Levendefødte";106
"K_5607 Vadsø";"1998";"Døde";45
"K_5607 Vadsø";"1999";"Befolkning 1. januar";6182
"K_5607 Vadsø";"1999";"Levendefødte";94
"K_5607 Vadsø";"1999";"Døde";57
"K_5607 Vadsø";"2000";"Befolkning 1. januar";6130
"K_5607 Vadsø";"2000";"Levendefødte";84
"K_5607 Vadsø";"2000";"Døde";54
"K_5607 Vadsø";"2001";"Befolkning 1. januar";6167
"K_5607 Vadsø";"2001";"Levendefødte";81
"K_5607 Vadsø";"2001";"Døde";58
"K_5607 Vadsø";"2002";"Befolkning 1. januar";6120
"K_5607 Vadsø";"2002";"Levendefødte";68
"K_5607 Vadsø";"2002";"Døde";56
"K_5607 Vadsø";"2003";"Befolkning 1. januar";6122
"K_5607 Vadsø";"2003";"Levendefødte";71
"K_5607 Vadsø";"2003";"Døde";66
"K_5607 Vadsø";"2004";"Befolkning 1. januar";6186
"K_5607 Vadsø";"2004";"Levendefødte";76
"K_5607 Vadsø";"2004";"Døde";41
"K_5607 Vadsø";"2005";"Befolkning 1. januar";6181
"K_5607 Vadsø";"2005";"Levendefødte";72
"K_5607 Vadsø";"2005";"Døde";46
"K_5607 Vadsø";"2006";"Befolkning 1. januar";6114
"K_5607 Vadsø";"2006";"Levendefødte";78
"K_5607 Vadsø";"2006";"Døde";45
"K_5607 Vadsø";"2007";"Befolkning 1. januar";6124
"K_5607 Vadsø";"2007";"Levendefødte";81
"K_5607 Vadsø";"2007";"Døde";53
"K_5607 Vadsø";"2008";"Befolkning 1. januar";6062
"K_5607 Vadsø";"2008";"Levendefødte";54
"K_5607 Vadsø";"2008";"Døde";52
"K_5607 Vadsø";"2009";"Befolkning 1. januar";6076
"K_5607 Vadsø";"2009";"Levendefødte";71
"K_5607 Vadsø";"2009";"Døde";53
"K_5607 Vadsø";"2010";"Befolkning 1. januar";6101
"K_5607 Vadsø";"2010";"Levendefødte";57
"K_5607 Vadsø";"2010";"Døde";60
"K_5607 Vadsø";"2011";"Befolkning 1. januar";6095
"K_5607 Vadsø";"2011";"Levendefødte";62
"K_5607 Vadsø";"2011";"Døde";39
"K_5607 Vadsø";"2012";"Befolkning 1. januar";6125
"K_5607 Vadsø";"2012";"Levendefødte";48
"K_5607 Vadsø";"2012";"Døde";44
"K_5607 Vadsø";"2013";"Befolkning 1. januar";6163
"K_5607 Vadsø";"2013";"Levendefødte";50
"K_5607 Vadsø";"2013";"Døde";54
"K_5607 Vadsø";"2014";"Befolkning 1. januar";6223
"K_5607 Vadsø";"2014";"Levendefødte";51
"K_5607 Vadsø";"2014";"Døde";55
"K_5607 Vadsø";"2015";"Befolkning 1. januar";6239
"K_5607 Vadsø";"2015";"Levendefødte";55
"K_5607 Vadsø";"2015";"Døde";40
"K_5607 Vadsø";"2016";"Befolkning 1. januar";6160
"K_5607 Vadsø";"2016";"Levendefødte";71
"K_5607 Vadsø";"2016";"Døde";52
"K_5607 Vadsø";"2017";"Befolkning 1. januar";6154
"K_5607 Vadsø";"2017";"Levendefødte";52
"K_5607 Vadsø";"2017";"Døde";39
"K_5607 Vadsø";"2018";"Befolkning 1. januar";6033
"K_5607 Vadsø";"2018";"Levendefødte";49
"K_5607 Vadsø";"2018";"Døde";39
"K_5607 Vadsø";"2019";"Befolkning 1. januar";5894
